Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,30.209999,30.240000,29.120001,29.190001,28.670221,12689300
2020-01-08,29.120001,30.670000,29.090000,30.639999,30.094400,15694800
2020-01-15,30.760000,31.580000,30.600000,30.799999,30.251551,14542700
2020-01-22,30.950001,30.969999,29.990000,30.389999,29.848852,13459000
2020-01-29,30.440001,30.570000,27.700001,28.180000,27.678205,30978300
2020-02-05,28.459999,29.129999,28.049999,28.900000,28.385384,17450000
2020-02-12,29.040001,30.660000,29.040001,30.120001,29.583660,14004900
2020-02-19,30.180000,30.940001,28.070000,28.070000,27.570164,18205800
2020-02-26,28.230000,28.610001,24.879999,26.730000,26.254025,32187200
2020-03-04,27.190001,28.360001,22.860001,24.430000,23.994980,28918600
2020-03-11,23.690001,23.830000,16.629999,18.950001,18.838491,42257600
2020-03-18,17.350000,18.049999,13.100000,16.879999,16.780670,44065800
2020-03-25,16.660000,19.270000,15.840000,16.950001,16.850260,36087500
2020-04-01,15.870000,18.830000,15.110000,17.290001,17.188259,38678200
2020-04-08,17.670000,21.270000,17.370001,20.330000,20.210369,22885300
2020-04-15,19.480000,20.190001,18.389999,18.760000,18.649609,21791300
2020-04-22,19.170000,21.650000,18.799999,21.370001,21.244251,20196600
2020-04-29,21.740000,22.709999,17.150000,17.520000,17.416906,36953200
2020-05-06,17.600000,19.870001,17.590000,18.200001,18.092905,29022600
2020-05-13,18.049999,19.500000,16.049999,18.520000,18.411020,33371500
2020-05-20,18.770000,21.290001,18.770000,21.100000,20.975840,21709500
2020-05-27,21.889999,22.129999,19.780001,21.700001,21.572309,35406800
2020-06-03,22.170000,24.930000,21.959999,23.750000,23.610245,28348400
2020-06-10,23.549999,23.650000,20.530001,23.030001,22.894484,30754900
2020-06-17,23.139999,23.190001,21.940001,22.770000,22.636013,45030400
2020-06-24,22.379999,22.610001,21.190001,22.459999,22.327835,24504400
2020-07-01,22.600000,23.230000,22.020000,22.200001,22.069366,14857800
2020-07-08,22.350000,24.530001,22.120001,24.459999,24.316067,29029400
2020-07-15,24.930000,26.030001,24.469999,25.680000,25.528889,24639200
2020-07-22,25.500000,27.639999,25.500000,27.250000,27.089649,26316900
2020-07-29,27.440001,29.030001,27.280001,27.830000,27.666237,35180400
2020-08-05,28.260000,29.610001,27.770000,28.889999,28.719999,21707200
2020-08-12,29.080000,29.340000,28.120001,28.879999,28.710058,17302600
2020-08-19,28.920000,29.420000,28.700001,29.150000,28.978470,24587500
2020-08-26,29.150000,31.160000,28.990000,30.780001,30.598879,25836900
2020-09-02,30.750000,31.000000,27.950001,28.090000,27.924707,26249000
2020-09-09,28.389999,29.240000,28.170000,28.760000,28.590765,20054200
2020-09-16,28.920000,29.219999,26.620001,27.719999,27.556883,25517400
2020-09-23,27.780001,28.610001,26.510000,28.049999,27.884941,16938500
2020-09-30,28.209999,30.000000,27.930000,28.990000,28.819410,22048900
2020-10-07,29.389999,30.540001,29.150000,29.309999,29.137527,15225400
2020-10-14,29.389999,30.200001,28.790001,30.110001,29.932821,17006100
2020-10-21,30.080000,30.389999,27.540001,27.559999,27.397825,18846400
2020-10-28,26.910000,28.750000,26.570000,28.389999,28.222940,25751700
2020-11-04,28.500000,30.379999,27.400000,27.780001,27.616531,22479500
2020-11-11,28.040001,29.709999,27.500000,29.180000,29.008293,19062600
2020-11-18,29.129999,29.530001,28.450001,29.240000,29.067940,17020100
2020-11-25,29.139999,29.500000,28.250000,29.270000,29.097763,13727700
2020-12-02,29.120001,31.049999,28.549999,30.799999,30.618759,23688000
2020-12-09,31.070000,33.560001,30.920000,33.560001,33.560001,26610700
2020-12-16,33.669998,34.709999,32.779999,33.349998,33.349998,23116900
2020-12-23,33.759998,34.299999,33.259998,33.330002,33.330002,9903000
2020-12-30,33.410000,34.009998,33.240002,33.650002,33.650002,2128900
