Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,219.080002,220.559998,216.399994,218.520004,213.483307,18727100
2020-01-08,218.800003,225.550003,218.669998,222.809998,217.674408,23962400
2020-01-15,222.279999,233.660004,222.130005,232.949997,227.580688,21687800
2020-01-22,233.789993,236.529999,228.199997,233.860001,228.469727,20333700
2020-01-29,234.899994,236.360001,227.889999,235.000000,229.583466,21160400
2020-02-05,237.100006,242.449997,235.860001,241.639999,236.070419,15515400
2020-02-12,242.130005,246.110001,238.839996,243.940002,238.317398,11794400
2020-02-19,244.910004,247.360001,236.479996,237.380005,231.908600,23707800
2020-02-26,239.100006,241.039993,212.330002,227.940002,222.686188,41973800
2020-03-04,233.009995,241.320007,207.250000,225.699997,220.497787,37970900
2020-03-11,217.300003,219.149994,155.300003,173.639999,169.637756,57245900
2020-03-18,159.800003,185.669998,140.630005,184.720001,181.669739,67701600
2020-03-25,184.419998,198.199997,180.000000,186.710007,183.626877,43061500
2020-04-01,175.910004,204.110001,174.000000,192.289993,189.114716,35404700
2020-04-08,194.210007,209.729996,191.539993,207.169998,203.749008,23291400
2020-04-15,198.669998,211.029999,196.610001,200.610001,197.297348,29272400
2020-04-22,201.889999,224.220001,201.139999,217.630005,214.036285,23216600
2020-04-29,221.339996,228.850006,215.210007,225.610001,221.884521,22099200
2020-05-06,227.369995,239.250000,223.800003,232.899994,229.054138,20967500
2020-05-13,233.039993,248.320007,226.199997,238.100006,234.168274,46576300
2020-05-20,242.000000,248.220001,234.949997,242.479996,238.475937,19883900
2020-05-27,242.690002,252.720001,240.779999,252.710007,248.537033,23975700
2020-06-03,251.800003,258.290009,247.470001,256.760010,252.520142,21979800
2020-06-10,257.450012,259.290009,234.309998,249.949997,247.290421,26934500
2020-06-17,252.770004,254.619995,245.509995,250.309998,247.646591,25616900
2020-06-24,247.809998,251.649994,240.250000,250.509995,247.844452,19807000
2020-07-01,249.649994,252.300003,246.929993,247.350006,244.718094,13108700
2020-07-08,247.869995,258.179993,246.220001,257.790009,255.047012,17085700
2020-07-15,260.140015,263.869995,255.149994,262.420013,259.627747,14837800
2020-07-22,262.589996,269.070007,261.799988,265.279999,262.457306,13054100
2020-07-29,264.799988,268.579987,260.609985,267.869995,265.019745,13450000
2020-08-05,268.390015,279.369995,265.890015,274.920013,271.994751,12728000
2020-08-12,279.750000,290.579987,276.959991,285.000000,281.967499,21081500
2020-08-19,287.459991,287.970001,278.420013,286.130005,283.085449,21321300
2020-08-26,287.730011,292.950012,282.869995,285.940002,282.897491,17876400
2020-09-02,284.850006,288.040009,262.809998,269.260010,266.394958,19339400
2020-09-09,272.459991,286.700012,271.170013,285.579987,284.031281,18870900
2020-09-16,285.609985,286.579987,266.529999,273.309998,271.827820,19138600
2020-09-23,275.420013,276.619995,263.880005,272.109985,270.634338,15130900
2020-09-30,273.480011,283.000000,272.519989,276.470001,274.970703,15742500
2020-10-07,280.850006,290.769989,280.000000,290.359985,288.785370,13031800
2020-10-14,289.510010,292.649994,283.119995,286.040009,284.488800,12738600
2020-10-21,285.390015,288.019989,272.000000,276.839996,275.338684,12768100
2020-10-28,270.250000,279.529999,262.029999,277.369995,275.865814,15995100
2020-11-04,276.760010,289.000000,269.250000,275.570007,274.075592,21565900
2020-11-11,277.320007,283.690002,269.399994,272.470001,270.992401,24638100
2020-11-18,270.500000,275.549988,268.700012,273.309998,271.827820,21230200
2020-11-25,273.480011,278.950012,271.209991,276.600006,275.100006,13196000
2020-12-02,273.970001,274.109985,258.730011,261.720001,260.300690,27787400
2020-12-09,264.609985,268.760010,262.109985,267.980011,267.980011,20571700
2020-12-16,268.529999,275.739990,265.880005,270.040009,270.040009,26212700
2020-12-23,270.059998,272.250000,265.070007,266.190002,266.190002,8636900
2020-12-30,266.109985,267.299988,264.920013,265.260010,265.260010,2511400
