Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,53.299999,53.410000,52.340000,52.810001,49.855885,7848000
2020-01-08,52.959999,53.080002,52.250000,52.759998,49.808685,8155900
2020-01-15,52.750000,54.680000,52.700001,54.549999,51.498550,4722000
2020-01-22,54.590000,55.599998,53.900002,55.500000,52.395409,7634900
2020-01-29,55.619999,55.700001,54.119999,54.720001,51.659042,8650400
2020-02-05,54.950001,55.650002,54.240002,55.360001,52.263241,5645800
2020-02-12,55.459999,56.840000,54.849998,56.610001,53.443321,5778400
2020-02-19,56.750000,57.919998,55.810001,55.840000,52.716389,7689900
2020-02-26,55.950001,56.470001,50.860001,53.029999,50.063576,18005300
2020-03-04,53.810001,55.250000,44.700001,47.439999,44.786274,19429700
2020-03-11,46.009998,47.230000,34.830002,38.139999,36.006504,20146600
2020-03-18,35.880001,41.369999,32.369999,38.310001,36.166996,18416300
2020-03-25,38.660000,44.880001,37.689999,44.299999,41.821922,21058800
2020-04-01,42.910000,46.570000,40.130001,45.820000,43.866116,15492900
2020-04-08,45.939999,48.669998,45.750000,47.980000,45.934010,8603900
2020-04-15,46.689999,46.889999,42.770000,44.400002,42.506672,12989100
2020-04-22,45.150002,47.049999,44.110001,46.470001,44.488403,8416900
2020-04-29,47.299999,48.720001,44.099998,47.290001,45.273438,8776100
2020-05-06,47.080002,48.209999,45.549999,45.779999,43.827824,9306100
2020-05-13,45.660000,46.240002,42.630001,43.970001,42.095009,9763400
2020-05-20,44.470001,44.650002,40.860001,43.689999,41.826946,10926400
2020-05-27,44.000000,45.930000,42.660000,45.439999,43.502323,7990600
2020-06-03,45.919998,48.349998,45.560001,46.689999,44.699017,6838400
2020-06-10,46.619999,46.619999,42.240002,44.740002,42.832176,7327400
2020-06-17,44.869999,45.000000,43.259998,44.560001,42.659847,7255200
2020-06-24,44.080002,44.470001,41.220001,42.860001,41.032345,9455000
2020-07-01,42.939999,43.639999,41.509998,41.790001,40.583008,3323500
2020-07-08,42.009998,43.759998,40.880001,43.669998,42.408710,6594000
2020-07-15,44.240002,45.259998,43.840000,44.799999,43.506069,5451700
2020-07-22,44.610001,45.310001,44.250000,45.020000,43.719715,5432600
2020-07-29,45.060001,47.630001,44.700001,47.509998,46.137798,6908900
2020-08-05,47.720001,49.799999,47.650002,48.930000,47.516788,6485400
2020-08-12,49.529999,49.689999,48.540001,49.389999,47.963505,4794400
2020-08-19,49.419998,49.950001,48.450001,48.549999,47.147762,5593800
2020-08-26,48.380001,48.430000,46.360001,46.630001,45.283218,5463100
2020-09-02,46.660000,47.349998,44.790001,45.029999,43.729427,3816700
2020-09-09,45.700001,46.770000,45.349998,45.459999,44.147007,4545100
2020-09-16,45.799999,46.169998,43.820000,46.060001,44.729683,8306700
2020-09-23,45.959999,46.029999,42.810001,43.259998,42.010551,7001900
2020-09-30,43.419998,43.639999,40.919998,41.369999,40.733227,9488200
2020-10-07,41.299999,44.320000,41.160000,43.619999,42.948593,8260000
2020-10-14,43.619999,44.240002,42.060001,42.970001,42.308601,5347800
2020-10-21,42.700001,42.810001,40.980000,41.660000,41.018764,6365200
2020-10-28,40.900002,41.110001,38.910000,39.869999,39.256313,8436600
2020-11-04,40.169998,42.900002,38.799999,42.689999,42.032909,8323800
2020-11-11,43.009998,43.430000,40.709999,43.040001,42.377525,8775500
2020-11-18,43.299999,45.410000,41.439999,45.020000,44.327045,8077400
2020-11-25,44.990002,45.650002,43.910000,44.509998,43.824894,5952700
2020-12-02,44.590000,46.230000,44.330002,45.099998,44.405815,7180800
2020-12-09,45.500000,45.810001,44.139999,44.880001,44.189201,8095100
2020-12-16,44.750000,44.950001,40.610001,40.740002,40.112926,10770000
2020-12-23,41.000000,41.799999,40.470001,41.060001,40.428001,9085300
2020-12-30,40.540001,40.700001,40.160000,40.180000,39.561546,4515400
