Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,29.940001,32.840000,29.790001,32.810001,32.810001,90725900
2020-01-08,32.730000,35.020000,32.459999,34.840000,34.840000,150531100
2020-01-15,34.900002,37.799999,34.180000,37.599998,37.599998,108707900
2020-01-22,37.939999,37.950001,34.189999,37.009998,37.009998,120521200
2020-01-29,36.980000,38.990002,35.689999,38.529999,38.529999,117184200
2020-02-05,38.889999,41.465000,36.730000,41.270000,41.270000,298175200
2020-02-12,41.500000,41.860001,38.700001,40.180000,40.180000,104459300
2020-02-19,40.419998,41.230000,35.500000,35.889999,35.889999,155734000
2020-02-26,35.529999,36.165001,30.670000,33.040001,33.040001,244502300
2020-03-04,33.930000,35.340000,27.000000,28.969999,28.969999,186059300
2020-03-11,27.910000,28.139999,18.010000,18.910000,18.910000,267872100
2020-03-18,17.760000,26.840000,13.710000,26.389999,26.389999,345096700
2020-03-25,26.180000,28.450001,25.070000,27.920000,27.920000,214954600
2020-04-01,26.500000,28.110001,21.670000,25.740000,25.740000,186075000
2020-04-08,26.000000,28.889999,25.790001,27.750000,27.750000,129654000
2020-04-15,26.820000,28.790001,26.440001,27.190001,27.190001,130132500
2020-04-22,27.969999,31.830000,27.510000,30.120001,30.120001,127915700
2020-04-29,31.000000,32.000000,26.580000,28.070000,28.070000,121827400
2020-05-06,27.500000,34.450001,26.809999,32.400002,32.400002,278789300
2020-05-13,32.299999,36.000000,30.830000,33.400002,33.400002,173900300
2020-05-20,34.119999,36.000000,33.470001,34.560001,34.560001,87620900
2020-05-27,34.419998,36.450001,33.099998,35.810001,35.810001,163082500
2020-06-03,36.200001,38.783001,36.090000,36.590000,36.590000,116095600
2020-06-10,36.689999,36.799999,30.889999,33.490002,33.490002,159185000
2020-06-17,33.500000,34.020000,31.430000,33.049999,33.049999,91162200
2020-06-24,32.750000,32.930000,28.389999,31.080000,31.080000,137180500
2020-07-01,30.959999,33.560001,30.162001,32.820000,32.820000,105859500
2020-07-08,33.209999,34.459999,30.480000,30.930000,30.930000,104637100
2020-07-15,32.099998,34.230000,31.549999,32.549999,32.549999,78664700
2020-07-22,32.439999,33.020000,30.350000,30.809999,30.809999,64933700
2020-07-29,30.920000,32.845001,29.785000,32.680000,32.680000,76662600
2020-08-05,33.099998,34.794998,30.650000,31.209999,31.209999,147578000
2020-08-12,31.459999,32.220001,29.139999,30.080000,30.080000,110927200
2020-08-19,30.150000,31.820000,28.480000,31.190001,31.190001,118393600
2020-08-26,31.010000,34.509998,30.950001,34.299999,34.299999,90726400
2020-09-02,34.209999,35.099998,31.549999,34.320000,34.320000,85005600
2020-09-09,34.110001,38.480000,34.110001,37.470001,37.470001,136951300
2020-09-16,37.389999,38.520000,34.099998,34.400002,34.400002,161094100
2020-09-23,34.450001,36.625000,32.889999,35.430000,35.430000,82304400
2020-09-30,35.279999,38.000000,35.279999,36.259998,36.259998,86865000
2020-10-07,36.590000,38.349998,35.020000,35.560001,35.560001,71199000
2020-10-14,35.689999,36.759998,33.610001,36.310001,36.310001,94840000
2020-10-21,36.250000,36.990002,34.020000,34.160000,34.160000,75466700
2020-10-28,33.619999,36.150002,32.900002,35.770000,35.770000,77588700
2020-11-04,40.660000,49.619999,39.000000,47.000000,47.000000,288378600
2020-11-11,46.720001,50.090000,45.049999,48.889999,48.889999,96957700
2020-11-18,48.770000,52.150002,48.270000,51.259998,51.259998,81957500
2020-11-25,51.270000,51.450001,48.529999,49.630001,49.630001,57821400
2020-12-02,49.259998,54.869999,48.529999,53.009998,53.009998,105643500
2020-12-09,53.980000,56.020000,50.869999,51.000000,51.000000,120356700
2020-12-16,51.180000,54.360001,48.790001,53.779999,53.779999,111056000
2020-12-23,53.799999,54.090000,51.470001,52.270000,52.270000,41187500
2020-12-30,52.720001,53.849998,52.220001,53.150002,53.150002,9518600
