Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,216.600006,219.979996,214.089996,217.630005,217.630005,45751500
2020-01-08,216.600006,231.139999,216.320007,226.490005,226.490005,72189300
2020-01-15,226.649994,228.000000,220.729996,222.259995,222.259995,53231200
2020-01-22,224.690002,225.580002,199.500000,210.229996,210.229996,87494800
2020-01-29,212.559998,224.380005,204.727997,222.880005,222.880005,76243200
2020-02-05,226.520004,226.699997,212.199997,217.210007,217.210007,73841000
2020-02-12,221.130005,225.520004,217.509995,220.520004,220.520004,70418600
2020-02-19,221.520004,223.559998,202.509995,205.610001,205.610001,80942000
2020-02-26,206.800003,213.080002,198.561005,207.410004,207.410004,115830400
2020-03-04,209.490005,215.149994,193.929993,206.389999,206.389999,92163000
2020-03-11,201.649994,203.100006,174.500000,184.809998,184.809998,118710800
2020-03-18,176.000000,188.800003,169.949997,185.750000,185.750000,107322200
2020-03-25,185.820007,196.789993,184.514999,194.479996,194.479996,79737600
2020-04-01,189.500000,201.449997,185.039993,198.000000,198.000000,69027000
2020-04-08,198.339996,207.970001,193.399994,204.779999,204.779999,64304300
2020-04-15,204.770004,216.100006,201.309998,207.339996,207.339996,74083400
2020-04-22,212.000000,212.000000,199.406998,201.149994,201.149994,83059600
2020-04-29,202.929993,207.080002,189.529999,195.020004,195.020004,110168000
2020-05-06,197.669998,208.050003,194.779999,200.309998,200.309998,94330700
2020-05-13,203.619995,220.589996,194.029999,217.199997,217.199997,104659800
2020-05-20,220.000000,221.156998,198.990005,201.720001,201.720001,148837300
2020-05-27,202.990005,214.570007,196.699997,214.330002,214.330002,124203600
2020-06-03,215.600006,220.720001,213.750000,220.720001,220.720001,73816400
2020-06-10,222.000000,225.000000,212.750000,222.619995,222.619995,76281500
2020-06-17,224.399994,230.225006,219.445007,228.750000,228.750000,73957700
2020-06-24,228.300003,231.029999,211.820007,215.699997,215.699997,71720000
2020-07-01,215.809998,241.300003,214.740005,236.509995,236.509995,80111300
2020-07-08,244.860001,268.000000,241.229996,248.580002,248.580002,138412900
2020-07-15,251.479996,261.920013,240.740005,257.899994,257.899994,85524900
2020-07-22,255.759995,257.660004,241.889999,249.050003,249.050003,91461300
2020-07-29,250.339996,262.559998,248.100006,262.200012,262.200012,53355400
2020-08-05,263.739990,265.976013,246.100006,248.419998,248.419998,67866400
2020-08-12,249.250000,261.420013,248.679993,259.200012,259.200012,50811000
2020-08-19,260.890015,289.119995,254.179993,286.000000,286.000000,111216800
2020-08-26,289.260010,298.000000,282.100006,298.000000,298.000000,71068500
2020-09-02,299.000000,299.000000,266.589996,270.019989,270.019989,58024600
2020-09-09,274.450012,279.100006,267.399994,277.959991,277.959991,45730000
2020-09-16,281.029999,283.605011,266.399994,275.290009,275.290009,48103600
2020-09-23,275.399994,279.299988,264.559998,276.929993,276.929993,44816900
2020-09-30,284.010010,296.839996,283.709991,292.390015,292.390015,86301300
2020-10-07,297.989990,310.010010,292.869995,308.779999,308.779999,68895900
2020-10-14,309.000000,313.809998,292.609985,309.809998,309.809998,60119100
2020-10-21,311.750000,319.320007,303.200012,317.140015,317.140015,47905500
2020-10-28,313.500000,315.579987,280.779999,285.570007,285.570007,109727600
2020-11-04,287.790009,304.000000,264.329987,266.540009,266.540009,187739900
2020-11-11,261.920013,271.920013,256.540009,256.799988,256.799988,143364600
2020-11-18,257.760010,280.609985,252.550003,279.959991,279.959991,129215900
2020-11-25,275.700012,279.329987,261.570007,264.010010,264.010010,69894900
2020-12-02,262.000000,271.299988,260.109985,266.089996,266.089996,65804200
2020-12-09,267.559998,267.910004,252.300003,255.110001,255.110001,62087800
2020-12-16,257.739990,264.899994,254.500000,255.830002,255.830002,68463400
2020-12-23,255.500000,257.350006,211.229996,236.259995,236.259995,295787200
2020-12-30,243.348007,243.389999,234.645004,238.389999,238.389999,44812300
