Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,193.660004,193.889999,186.330002,187.470001,185.715607,5693100
2020-01-08,187.500000,191.809998,186.190002,189.960007,188.182312,4988100
2020-01-15,189.860001,197.009995,189.820007,195.539993,193.710068,4481100
2020-01-22,196.470001,199.289993,195.460007,198.179993,196.325363,5604200
2020-01-29,199.000000,204.580002,195.570007,203.449997,201.546066,5338300
2020-02-05,204.820007,207.500000,202.490005,204.619995,202.705109,5290300
2020-02-12,205.639999,209.669998,204.710007,207.679993,205.736465,4921400
2020-02-19,208.619995,211.240005,193.720001,194.779999,192.957184,6047600
2020-02-26,195.500000,197.639999,174.009995,193.919998,192.105255,12102100
2020-03-04,197.910004,204.529999,180.910004,190.850006,189.063980,10378500
2020-03-11,185.360001,187.639999,157.410004,169.500000,167.913773,11848000
2020-03-18,164.979996,170.899994,124.599998,152.970001,151.935028,13750700
2020-03-25,151.020004,163.210007,148.210007,155.830002,154.775665,10679600
2020-04-01,150.419998,164.789993,145.309998,159.110001,158.033493,9953900
2020-04-08,159.979996,181.539993,158.419998,180.800003,179.576736,6930300
2020-04-15,178.089996,179.259995,168.559998,170.160004,169.008728,5143300
2020-04-22,173.070007,199.820007,171.949997,197.580002,196.243210,7723700
2020-04-29,197.839996,199.949997,185.850006,193.320007,192.012039,7327600
2020-05-06,193.250000,198.440002,192.220001,194.199997,192.886078,5364400
2020-05-13,193.300003,206.979996,186.229996,201.240005,199.878448,11830100
2020-05-20,205.000000,208.080002,199.020004,204.589996,203.205765,13811800
2020-05-27,207.020004,220.389999,202.350006,212.139999,210.704697,108075600
2020-06-03,215.630005,231.360001,215.070007,226.710007,225.176117,61646500
2020-06-10,227.839996,228.449997,196.690002,206.229996,204.834671,14262500
2020-06-17,207.759995,209.940002,196.520004,199.809998,198.916260,7543000
2020-06-24,198.509995,199.929993,190.979996,198.949997,198.060104,8593500
2020-07-01,199.220001,204.520004,197.710007,202.940002,202.032272,6645600
2020-07-08,202.139999,204.770004,194.000000,204.139999,203.226898,6064400
2020-07-15,206.130005,211.529999,205.309998,207.649994,206.721191,4732400
2020-07-22,207.600006,213.410004,193.309998,193.720001,192.853516,5564600
2020-07-29,193.259995,196.240005,183.039993,189.309998,188.463226,9437500
2020-08-05,190.259995,199.979996,190.259995,196.220001,195.342331,5894100
2020-08-12,197.500000,199.929993,193.580002,194.369995,193.500595,3356700
2020-08-19,195.399994,199.369995,192.160004,195.990005,195.113358,3142600
2020-08-26,195.750000,201.660004,195.429993,201.660004,200.757996,4352600
2020-09-02,201.250000,209.669998,195.169998,197.880005,196.994904,6370600
2020-09-09,200.199997,208.330002,199.960007,206.630005,205.705765,5646600
2020-09-16,208.000000,209.539993,195.889999,199.160004,198.727921,6485700
2020-09-23,199.270004,201.440002,192.419998,197.449997,197.021637,5207400
2020-09-30,198.690002,203.750000,194.500000,196.429993,196.003845,6325000
2020-10-07,199.639999,206.179993,199.570007,201.050003,200.613831,5109300
2020-10-14,201.360001,206.800003,197.940002,203.009995,202.569565,4674100
2020-10-21,202.289993,207.740005,189.039993,189.770004,189.358307,6013200
2020-10-28,185.919998,194.270004,181.250000,192.610001,192.192139,5471900
2020-11-04,192.979996,220.610001,190.130005,212.229996,211.769562,7192400
2020-11-11,213.399994,215.020004,201.110001,212.270004,211.809494,5053700
2020-11-18,213.130005,221.720001,207.600006,219.309998,218.834213,4188100
2020-11-25,218.399994,226.320007,216.910004,224.020004,223.533997,4608000
2020-12-02,223.389999,225.860001,218.949997,224.410004,223.923141,4179800
2020-12-09,225.229996,227.289993,216.619995,222.949997,222.466309,4093100
2020-12-16,222.130005,223.339996,210.789993,215.210007,215.210007,6043900
2020-12-23,216.690002,219.210007,212.059998,214.470001,214.470001,1914500
2020-12-30,215.669998,218.389999,214.770004,215.240005,215.240005,477300
