Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,188.779999,188.779999,188.160004,188.160004,184.729233,200
2020-01-08,190.550003,194.970001,186.619995,190.660004,187.183624,4300
2020-01-15,191.949997,191.949997,190.429993,190.479996,187.006912,1200
2020-01-22,192.029999,193.990005,192.029999,193.990005,190.452927,1600
2020-01-29,191.559998,193.990005,188.440002,193.889999,190.354752,1300
2020-02-05,196.300003,201.110001,196.300003,200.800003,197.138733,1000
2020-02-12,199.119995,204.149994,197.000000,201.750000,198.747040,7400
2020-02-19,201.750000,206.899994,201.750000,206.899994,203.820404,700
2020-02-26,194.610001,196.600006,167.570007,177.389999,174.749634,6100
2020-03-04,185.270004,185.270004,176.009995,176.009995,173.390182,400
2020-03-11,176.009995,176.009995,113.110001,123.519997,121.681473,5600
2020-03-18,118.010002,127.660004,107.510002,120.000000,118.213860,4500
2020-03-25,130.009995,149.429993,130.009995,148.699997,146.486679,6100
2020-04-01,138.279999,156.970001,119.000000,156.970001,154.633591,5100
2020-04-08,163.169998,170.559998,163.169998,169.720001,167.193802,3100
2020-04-15,161.259995,167.350006,151.820007,152.789993,150.515793,3600
2020-04-22,154.199997,156.669998,154.190002,156.669998,154.338058,1200
2020-04-29,156.669998,163.130005,156.669998,163.130005,160.701904,400
2020-05-06,163.130005,163.130005,163.130005,163.130005,161.374588,0
2020-05-13,163.130005,163.130005,157.539993,157.539993,155.844742,300
2020-05-20,157.539993,177.059998,157.539993,177.059998,175.154678,1100
2020-05-27,177.059998,177.059998,172.729996,172.729996,170.871262,500
2020-06-03,172.729996,182.649994,172.729996,182.199997,180.239380,2900
2020-06-10,182.199997,182.199997,165.710007,176.750000,174.848022,6700
2020-06-17,176.750000,188.580002,176.750000,182.759995,180.793350,3000
2020-06-24,174.160004,174.520004,168.699997,168.699997,166.884644,1400
2020-07-01,187.460007,189.279999,185.360001,189.279999,187.243179,1700
2020-07-08,183.580002,183.580002,179.429993,179.429993,177.499176,600
2020-07-15,179.429993,181.929993,179.429993,181.929993,179.972275,500
2020-07-22,179.720001,181.789993,178.100006,181.789993,179.833771,1200
2020-07-29,181.110001,181.940002,172.080002,172.080002,170.228287,2800
2020-08-05,172.389999,172.919998,170.729996,172.339996,170.485474,2300
2020-08-12,174.699997,176.539993,172.520004,175.539993,174.337479,2100
2020-08-19,179.679993,179.729996,178.889999,179.729996,178.498795,700
2020-08-26,180.080002,182.949997,178.259995,182.949997,181.696732,5900
2020-09-02,182.949997,188.949997,182.949997,187.880005,186.592957,700
2020-09-09,190.009995,196.050003,190.009995,196.050003,194.707001,1000
2020-09-16,194.610001,194.610001,186.229996,186.229996,184.954269,600
2020-09-23,186.229996,188.500000,186.229996,188.500000,187.208710,200
2020-09-30,188.500000,188.500000,186.809998,186.809998,185.530289,200
2020-10-07,186.809998,186.809998,186.809998,186.809998,185.530289,0
2020-10-14,186.809998,186.809998,186.809998,186.809998,185.530289,0
2020-10-21,186.809998,186.809998,178.619995,178.619995,177.396393,300
2020-10-28,170.000000,170.000000,169.119995,169.119995,167.961472,400
2020-11-04,184.970001,200.669998,183.820007,200.669998,199.295349,2000
2020-11-11,199.779999,199.779999,199.050003,199.199997,198.565399,1300
2020-11-18,199.199997,207.139999,199.199997,207.139999,206.480103,300
2020-11-25,205.000000,205.000000,204.169998,204.169998,203.519562,200
2020-12-02,204.169998,208.130005,204.169998,208.130005,207.466949,300
2020-12-09,210.550003,210.729996,204.860001,204.860001,204.207367,1500
2020-12-16,214.210007,214.210007,213.750000,213.750000,213.069046,400
2020-12-23,213.750000,219.149994,213.750000,219.149994,218.451843,100
2020-12-30,215.660004,221.229996,215.660004,221.229996,220.525208,300
