Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,41.549999,41.799999,41.000000,41.599998,39.740585,1199400
2020-01-08,41.599998,42.230000,41.340000,42.020000,40.141819,1818300
2020-01-15,42.049999,43.820000,42.040001,43.790001,41.832703,1361400
2020-01-22,43.950001,44.490002,43.759998,44.080002,42.109745,1714600
2020-01-29,44.130001,44.180000,42.759998,42.900002,40.982491,1963200
2020-02-05,42.889999,43.680000,42.689999,43.549999,41.603428,1177700
2020-02-12,43.450001,44.720001,43.209999,44.299999,42.319904,1228200
2020-02-19,44.369999,44.459999,43.500000,43.540001,41.936840,1546100
2020-02-26,43.599998,43.860001,40.160000,42.310001,40.752132,3379300
2020-03-04,42.810001,43.889999,39.480000,40.520000,39.028038,4613600
2020-03-11,39.900002,40.310001,32.630001,35.689999,34.375881,5270600
2020-03-18,33.700001,35.349998,28.590000,31.980000,30.802485,5294500
2020-03-25,31.969999,38.639999,31.719999,38.549999,37.130573,5234900
2020-04-01,37.470001,40.450001,35.450001,39.180000,37.737381,4886600
2020-04-08,39.230000,40.320000,38.410000,39.500000,38.045597,2650200
2020-04-15,38.410000,38.919998,37.080002,37.209999,35.839912,2965000
2020-04-22,37.799999,39.860001,37.360001,39.439999,37.987804,2419400
2020-04-29,39.830002,40.180000,37.169998,38.709999,37.284687,1954400
2020-05-06,38.759998,38.950001,37.680000,37.799999,36.408188,1959800
2020-05-13,37.799999,38.000000,35.669998,37.029999,35.666542,2733800
2020-05-20,37.660000,37.740002,35.529999,37.570000,36.523941,2540800
2020-05-27,37.799999,39.360001,36.889999,39.029999,37.943291,2489800
2020-06-03,39.290001,40.759998,39.090000,39.560001,38.458534,1642100
2020-06-10,39.619999,39.810001,36.930000,38.590000,37.515537,1701100
2020-06-17,38.689999,39.029999,37.790001,38.040001,36.980854,2458900
2020-06-24,37.799999,38.230000,36.639999,38.080002,37.019745,2122300
2020-07-01,38.180000,39.040001,37.980000,38.380001,37.311386,960800
2020-07-08,38.380001,39.080002,37.549999,39.049999,37.962734,2266000
2020-07-15,39.430000,40.450001,39.160000,39.799999,38.691849,1700300
2020-07-22,39.689999,40.330002,38.990002,40.110001,38.993225,1573100
2020-07-29,40.119999,41.200001,39.939999,41.009998,39.868160,1201400
2020-08-05,41.029999,41.189999,39.970001,40.450001,39.323757,1377400
2020-08-12,40.720001,41.200001,39.840000,40.080002,38.964058,3657800
2020-08-19,40.090000,40.580002,39.689999,40.230000,39.463120,875400
2020-08-26,40.160000,40.700001,39.270000,39.680000,38.923599,1454100
2020-09-02,39.669998,40.779999,39.290001,40.240002,39.472927,1486700
2020-09-09,40.599998,41.189999,40.020000,40.130001,39.365025,1837600
2020-09-16,40.049999,40.360001,38.730000,39.759998,39.002079,1789600
2020-09-23,39.900002,40.930000,39.169998,40.830002,40.051682,1369500
2020-09-30,41.000000,41.919998,40.590000,41.509998,40.718716,1397600
2020-10-07,41.529999,42.470001,41.360001,41.520000,40.728527,1071200
2020-10-14,41.549999,41.700001,40.549999,40.840000,40.061489,1177900
2020-10-21,40.740002,41.759998,40.630001,41.349998,40.561768,1002200
2020-10-28,40.610001,40.980000,39.320000,39.970001,39.208076,1751100
2020-11-04,40.070000,43.490002,39.779999,42.040001,41.238617,1723500
2020-11-11,42.299999,42.439999,40.549999,41.080002,40.296917,3924000
2020-11-18,41.049999,41.080002,40.400002,40.689999,40.292488,1244300
2020-11-25,40.790001,40.950001,40.049999,40.080002,39.688450,1572300
2020-12-02,40.040001,41.310001,39.500000,40.939999,40.540047,1488500
2020-12-09,41.110001,42.150002,40.770000,41.959999,41.550079,1638800
2020-12-16,41.980000,42.169998,40.150002,40.389999,39.995419,1602300
2020-12-23,40.700001,41.439999,40.509998,41.020000,40.619267,1041100
2020-12-30,41.139999,41.200001,40.950001,41.060001,40.658875,207400
