Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,18.799999,19.420000,18.219999,19.260000,19.260000,26988200
2020-01-08,19.250000,22.170000,19.115000,21.510000,21.510000,71326300
2020-01-15,22.270000,24.049999,21.620001,22.299999,22.299999,95869800
2020-01-22,22.520000,23.180000,20.770000,22.180000,22.180000,56723500
2020-01-29,22.370001,22.900000,21.559999,22.459999,22.459999,46798000
2020-02-05,22.700001,27.250000,21.540001,24.030001,24.030001,152629800
2020-02-12,24.330000,24.370001,22.660000,22.760000,22.760000,60864700
2020-02-19,22.809999,24.389999,20.700001,20.959999,20.959999,64678500
2020-02-26,20.959999,21.445000,18.920000,19.280001,19.280001,83895700
2020-03-04,19.650000,19.820000,15.820000,16.740000,16.740000,54585400
2020-03-11,16.160000,16.340000,10.505000,12.650000,12.650000,85215500
2020-03-18,11.550000,14.280000,10.100000,14.260000,14.260000,63586800
2020-03-25,14.600000,16.129999,13.670000,15.440000,15.440000,55221500
2020-04-01,14.600000,16.059999,13.380000,15.060000,15.060000,41562600
2020-04-08,16.570000,17.660000,15.900000,17.240000,17.240000,52889000
2020-04-15,16.740000,18.129999,16.330000,16.870001,16.870001,45407200
2020-04-22,17.490000,21.559999,17.490000,19.889999,19.889999,72997400
2020-04-29,20.740000,22.080000,19.209999,20.809999,20.809999,69439300
2020-05-06,17.639999,19.864000,17.200001,17.760000,17.760000,109222500
2020-05-13,17.820000,19.440001,15.820000,18.660000,18.660000,72237000
2020-05-20,19.000000,19.680000,18.129999,19.500000,19.500000,42170100
2020-05-27,19.500000,20.885000,18.250000,20.510000,20.510000,58939900
2020-06-03,20.730000,22.730000,20.530001,22.040001,22.040001,63789200
2020-06-10,21.900000,22.530001,20.070000,22.200001,22.200001,54031100
2020-06-17,22.200001,24.350000,21.379999,24.070000,24.070000,83469000
2020-06-24,23.820000,24.170000,20.070000,22.170000,22.170000,92601400
2020-07-01,22.530001,26.299999,22.459999,25.850000,25.850000,67750500
2020-07-08,26.129999,27.830000,23.760000,24.740000,24.740000,69565200
2020-07-15,25.120001,26.520000,24.010000,25.719999,25.719999,45757000
2020-07-22,25.400000,25.660000,23.559999,24.000000,24.000000,42957800
2020-07-29,24.330000,37.330002,24.240000,34.910000,34.910000,221322500
2020-08-05,35.000000,37.250000,34.299999,34.400002,34.400002,79954200
2020-08-12,34.639999,37.290001,33.560001,35.980000,35.980000,63940700
2020-08-19,35.790001,38.230000,32.509998,34.070000,34.070000,85239300
2020-08-26,34.180000,38.669998,33.610001,38.360001,38.360001,64889100
2020-09-02,39.040001,39.639999,32.490002,34.029999,34.029999,60867200
2020-09-09,34.619999,37.869999,33.169998,37.610001,37.610001,57252700
2020-09-16,37.880001,40.590000,35.490002,40.549999,40.549999,97177600
2020-09-23,40.540001,42.560001,38.060001,40.560001,40.560001,84807000
2020-09-30,40.720001,45.200001,40.630001,43.009998,43.009998,87972200
2020-10-07,43.759998,45.840000,42.900002,44.150002,44.150002,54565300
2020-10-14,44.480000,46.349998,42.669998,45.320000,45.320000,60082700
2020-10-21,49.400002,53.869999,48.286999,52.520000,52.520000,121111400
2020-10-28,50.020000,68.930000,48.570000,59.580002,59.580002,276442100
2020-11-04,60.080002,65.470001,52.060001,55.669998,55.669998,92130500
2020-11-11,56.400002,64.120003,56.349998,63.349998,63.349998,61742000
2020-11-18,63.400002,68.099998,62.430000,64.029999,64.029999,55061900
2020-11-25,64.260002,71.099998,64.099998,68.209999,68.209999,42467700
2020-12-02,67.500000,71.370003,65.010002,69.919998,69.919998,42209100
2020-12-09,69.900002,72.879997,66.599998,70.709999,70.709999,39425600
2020-12-16,70.980003,72.680000,68.349998,72.349998,72.349998,52315400
2020-12-23,73.000000,75.441002,66.599998,68.290001,68.290001,30680100
2020-12-30,68.330002,68.529999,65.919998,67.139999,67.139999,8639000
