Date,Open,High,Low,Close,Adj Close,Volume
2020-01-01,48.560001,48.560001,47.200001,47.520000,44.926109,12272800
2020-01-08,47.650002,48.279999,47.450001,48.040001,45.417721,14747300
2020-01-15,48.169998,49.320000,48.150002,49.299999,46.608948,12320400
2020-01-22,49.529999,50.830002,49.439999,50.689999,47.923069,14188100
2020-01-29,50.720001,52.259998,50.380001,51.490002,48.679405,21427400
2020-02-05,51.430000,52.060001,50.790001,51.540001,48.726677,16208800
2020-02-12,51.529999,52.520000,51.299999,52.270000,49.790909,9896200
2020-02-19,52.259998,52.290001,48.830002,48.889999,46.571217,19928400
2020-02-26,48.919998,49.380001,43.570000,45.919998,43.742073,32699300
2020-03-04,46.660000,48.509998,39.250000,44.950001,42.818085,34887800
2020-03-11,43.689999,44.349998,32.910000,40.110001,38.207642,37892900
2020-03-18,37.490002,38.689999,32.000000,35.480000,33.797230,29518500
2020-03-25,35.330002,40.910000,33.580002,40.070000,38.169537,29913300
2020-04-01,38.330002,42.759998,37.560001,40.470001,38.550564,26583800
2020-04-08,40.720001,45.770000,40.400002,45.470001,43.313419,15928700
2020-04-15,44.320000,46.360001,42.630001,43.200001,41.151085,14291700
2020-04-22,44.070000,44.639999,39.340000,42.639999,40.617645,20022600
2020-04-29,43.320000,43.840000,40.220001,41.680000,39.703175,15669400
2020-05-06,41.369999,41.570000,39.560001,39.599998,37.721825,16697800
2020-05-13,39.430000,41.279999,38.139999,40.360001,38.808914,20855200
2020-05-20,40.689999,41.619999,40.029999,40.709999,39.145462,11110500
2020-05-27,41.230000,43.080002,40.560001,43.070000,41.414764,18692800
2020-06-03,43.419998,44.099998,41.959999,42.889999,41.241680,15830600
2020-06-10,43.070000,43.189999,38.869999,40.509998,38.953144,19724400
2020-06-17,40.639999,41.099998,38.529999,38.779999,37.289635,24187100
2020-06-24,38.480000,38.930000,36.660000,38.779999,37.289635,23914200
2020-07-01,38.869999,40.770000,38.650002,40.250000,38.703144,15717200
2020-07-08,40.169998,41.490002,39.700001,40.919998,39.347389,21609000
2020-07-15,41.630001,42.349998,33.599998,34.250000,32.933731,54290000
2020-07-22,29.010000,30.360001,22.850000,29.139999,28.020113,265148000
2020-07-29,29.410000,29.910000,28.250000,29.639999,28.500896,56825500
2020-08-05,29.889999,30.389999,28.340000,29.900000,28.750904,44937000
2020-08-12,29.900000,30.230000,28.660000,28.879999,28.149450,24128400
2020-08-19,28.900000,28.950001,27.900000,27.940001,27.233231,29037000
2020-08-26,27.770000,28.709999,27.430000,28.260000,27.545134,25131300
2020-09-02,28.280001,29.969999,28.230000,29.129999,28.393126,23781100
2020-09-09,29.350000,29.879999,28.680000,29.350000,28.607563,18596700
2020-09-16,29.180000,30.020000,28.389999,28.570000,27.847292,20287900
2020-09-23,28.629999,28.889999,27.299999,28.600000,27.876534,24715800
2020-09-30,28.730000,30.770000,28.400000,30.410000,29.640749,20064500
2020-10-07,30.580000,31.580000,30.370001,31.309999,30.517981,21475200
2020-10-14,31.379999,32.419998,30.370001,31.830000,31.024828,23962800
2020-10-21,31.660000,33.610001,31.650000,33.389999,32.545364,31558400
2020-10-28,33.000000,33.060001,29.570000,30.120001,29.358084,48466400
2020-11-04,29.900000,31.059999,29.000000,29.309999,28.568573,34701400
2020-11-11,29.320000,29.940001,28.170000,28.740000,28.394054,37494200
2020-11-18,28.860001,29.139999,26.629999,26.660000,26.339092,56639700
2020-11-25,26.639999,27.209999,26.170000,27.170000,26.842955,27767200
2020-12-02,27.100000,30.440001,26.850000,30.260000,29.895760,34308700
2020-12-09,30.450001,31.410000,30.070000,31.400000,31.022038,27860400
2020-12-16,31.450001,31.700001,29.540001,29.950001,29.589491,28508900
2020-12-23,30.180000,30.379999,29.200001,29.709999,29.352379,15753900
2020-12-30,29.760000,30.150000,29.719999,30.110001,29.747566,2667200
